id,title,abstract
1488,评论,"老板们非常好,提供一些旅游景点介绍"
1489,评论,干净，安静，服务好
1490,评论,"环境不错,很干净,前台非常热情"
1491,评论,服务好，住的舒服
1492,评论,"老板很客气,服务很周到"
1493,评论,很不错的酒店
1494,评论,服务特别周到
1495,评论,这家酒店很不错
1496,评论,"除了位置稍偏,其他都很满意"
1497,评论,酒店条件不错
1498,评论,交通比较便利
1499,评论,"服务很好,环境也很好"
1500,评论,老板人很好很热情
1501,评论,非常好的居住体验
1502,评论,服务真心好
1503,评论,装修和环境都非常好
1504,评论,交通比较方便，出来走10分钟就有车站
1505,评论,"很不错,哈哈"
1506,评论,卫生很干净
1507,评论,"服务很贴心,交通很方便,卫生干净"
1508,评论,点评厦门第一港海边度假庄园
1509,评论,交通很方便
1510,评论,酒店环境非常优美，房间干净整洁
1511,评论,老板人很好
1512,评论,酒店环境不错
1513,评论,总体还是不错
1514,评论,离店还送了礼物 很温暖
1515,评论,"环境不错,设备都很好,真的是超值的选择"
1516,评论,"棒棒哒,空调很给力,选了不后悔"
1517,评论,出門旅行選對酒店真的很重要
1518,评论,价格最完美
1519,评论,非常温馨
1520,评论,服务态度好
1521,评论,服务态度好
1522,评论,"小哥很给力,房门密码锁也很好玩,总之"
1523,评论,总体来说环境不错
1524,评论,温馨的环境
1525,评论,服务态度特别好哦
1526,评论,"服务很好,环境也不错"
1527,评论,客栈环境非常好
1528,评论,价格实惠、服务也好
1529,评论,环境温馨、服务到位
1530,评论,超级漂亮的
1531,评论,店里的人很热情
1532,评论,太棒了
1533,评论,环境太棒
1534,评论,"房间双床榻榻米,很有感觉"
1535,评论,"客栈离海边很近,离曾厝垵也很近"
1536,评论,客栈的环境很不错
1537,评论,"值得推荐,赞赞的"
1538,评论,"店家服务非常好,有电瓶车在巷子口接送"
1539,评论,"服务很好,小哥很亲切,下次还会再来"
1540,评论,可以说是特别有意思的一家客栈
1541,评论,"服务很好,环境也不错"
1542,评论,房间也超级干净
1543,评论,特别的好
1544,评论,超级好的客栈
1545,评论,整体卫生和细节都非常好啦
1546,评论,客栈很好
1547,评论,"这个房间对我来说太好了,房间干净整洁"
1548,评论,环境很好
1549,评论,不错的酒店
1550,评论,服务真的非常到位
1551,评论,"环境不错,服务态度挺好的"
1552,评论,"很漂亮温馨,服务超级棒"
1553,评论,装修的风格很独特…环境真的不错
1554,评论,"环境优美舒适,服务非常细致到位"
1555,评论,"老板人很好,房间很干净,舒适"
1556,评论,"环境很好,总台小妹也好有礼貌"
1557,评论,"有自助厨房方便,装修风格很喜欢"
1558,评论,老板很好 我们很满意
1559,评论,环境真不错
1560,评论,"前台美女很nice,司机小哥很给力"
1561,评论,挺方便的
1562,评论,"环境比较安静,服务贴心"
1563,评论,酒店环境和硬件设施很好
1564,评论,离海边很近
1565,评论,非常好的一家民俗客栈
1566,评论,老板太好了，卫生也很好
1567,评论,"环境好,服务好,前台很贴心还送了纪念品"
1568,评论,很让人舒心
1569,评论,"老板很热心,服务也很到位"
1570,评论,"酒店服务很到位,车接车送"
1571,评论,前台姑娘服务一级棒，人也长得很甜美
1572,评论,非常满意的民宿酒店
1573,评论,服务也很好
1574,评论,点评厦门第一港海边度假庄园
1575,评论,真的很不错的客栈
1576,评论,"服务很热情,交通便利"
1577,评论,"环境好,干净卫生,服务很贴心"
1578,评论,床上用品以及房间都很干净
1579,评论,环境很别致
1580,评论,"这次旅行住得最开心的地方,老板很贴心"
1581,评论,"卫生挺干净的,老板也很热心"
1582,评论,墙壁的隔音效果很好
1583,评论,第一港非常值得推荐
1584,评论,性价比实在太高了
1585,评论,老板人超好
1586,评论,总之这家客栈让人住的很踏实
1587,评论,酒店内部环境非常温馨
1588,评论,"客栈很有特色,适合小情侣去"
1589,评论,很有特色 很有小资情调的民宿
1590,评论,"很好,住的很舒服,交通也很方便"
1591,评论,环境还行
1592,评论,老板人也很好
1593,评论,帮我粘好
1594,评论,点评厦门第一港海边度假庄园
1595,评论,"和朋友一起的出行比较方便,靠海比较近"
1596,评论,很不错前台有专门的观光车
1597,评论,"淡季去住的人不是很多,旅馆在海边"
1598,评论,客栈的服务超好
1599,评论,住的特别舒心
1600,评论,"真的好喜欢这里,环境好"
1601,评论,"性价比高,房间也比较干净"
1602,评论,前台态度非常好
1603,评论,"很好,推荐给朋友了"
1604,评论,环境都还不错
1605,评论,环境很好
1606,评论,真的很漂亮
1607,评论,"最近的曾厝垵,胡里山炮台,白城沙滩"
1608,评论,"客栈蛮有调调的,人也很好"
1609,评论,客栈所处位置很安静
1610,评论,特别漂亮
1611,评论,"店家很好哦,晚上12点多了还出来接送"
1612,评论,"总体很不错,老板很热情"
1613,评论,真是太好了
1614,评论,交通便利
1615,评论,服务很好
1616,评论,非常好的客栈
1617,评论,"很舒适的一家小店,位置很好早"
1618,评论,酒店环境舒适干净
1619,评论,"感觉很好,前台非常热情,客栈环境舒适"
1620,评论,"环境好,服务态度超级棒"
1621,评论,塔头这个地方交通很便利
1622,评论,服务真很到位
1623,评论,"去海边相对方便,客栈所有的人都很热情"
1624,评论,"我觉得住宿最主要是干净,第一港做到了"
1625,评论,老板人很好
1626,评论,很不錯的一家客棧
1627,评论,"环境很好,服务很热情,房间很大"
1628,评论,很安静;房间卫生整洁
1629,评论,整体感觉很赞
1630,评论,"说实话真心不错,很温馨"
1631,评论,很棒的民宿
1632,评论,"超棒,性价比很高,下次一定还去"
1633,评论,"条件好,很清静"
1634,评论,老板人很好，房间也很漂亮的
1635,评论,服务很贴心
1636,评论,"很远很难找,酒店还不错"
1637,评论,客栈自己的小环境很好~老板布置得很不错
1638,评论,服务好的所有的过错都可以被原谅
1639,评论,"很不错,环境很好"
1640,评论,晚上安静，房间装修的也很新
1641,评论,服务真的很不错
1642,评论,很满意
1643,评论,真的很棒
1644,评论,"环境很好,交通便捷,店家人很好"
1645,评论,内部环境很好，干净卫生
1646,评论,公共区域很有情调
1647,评论,各个不同的风格还不错哈…推荐
1648,评论,蛮惊喜的
1649,评论,服务特别好
1650,评论,"出发前很温馨的短信提醒,酒店里面很漂亮"
1651,评论,"很干净,老板也很热情"
1652,评论,很喜欢
1653,评论,环境棒棒，老板棒棒
1654,评论,这次厦门行住得最好的酒店
1655,评论,"前台服务非常热情,人刚一到就送饮料"
1656,评论,服务很周到
1657,评论,强烈推荐
1658,评论,服务态度很好
1659,评论,"环境很好,干净卫生"
1660,评论,装修的很豪华很精美
1661,评论,房间很干净很美
1662,评论,"环境卫生很好,床很舒服"
1663,评论,"晚归早出,所以没什么感觉"
1664,评论,"装修特别有感觉,是我喜欢的风格"
1665,评论,酒店环境不错交通也比较方便很干净
1666,评论,适合家庭出行，情侣，房间很温馨，很有特色
1667,评论,"跟回到家的感觉一样,适合情侣和家人居住"
1668,评论,环境很温馨
1669,评论,"位置比较偏里面,但是服务特别好"
1670,评论,"环境赞,服务很贴心"
1671,评论,超级舒适的住宿感觉好嘛
1672,评论,"悠闲的环境,服务超赞,人也很好"
1673,评论,"离店还送一点小礼品,总之住的很满意"
1674,评论,"环境很好,房间很干净"
1675,评论,性价比超高
1676,评论,让人一进来就是宾至如归的感觉
1677,评论,坐车去哪都十分方便
1678,评论,店家不错
1679,评论,"酒店环境不错,服务超好"
1680,评论,超级棒哦
1681,评论,地理位置不错
1682,评论,"不错,很小清新,店家很热情"
1683,评论,房间给人感觉你舒服
1684,评论,服务态度真的超级好
1685,评论,我只想说服务太热情了
1686,评论,"前台接待的姑娘也好亲切,总之服务非常好"
1687,评论,"超有感觉的一间旅店,整体感觉很棒"
1688,评论,环境不错
1689,评论,"很不错的房间,干净,店家态度也很好"
1690,评论,"真的,超级棒"
1691,评论,"能遇上第一港,幸福指数蹭到顶了"
1692,评论,小院子很美
1693,评论,第一港真的有家的感觉
1694,评论,真的好棒
1695,评论,服务真的是没话说，很好
1696,评论,非常好的服务态度哦
1697,评论,"服务很好,态度也很好"
1698,评论,客栈的装修很漂亮，各种设备都非常齐全
1699,评论,"服务很棒,房间很有特点,小巧精致"
1700,评论,"风格也很好,有蜜月房的感觉"
1701,评论,"感觉很好,服务也很好"
1702,评论,很漂亮
1703,评论,点评厦门第一港海边度假庄园
1704,评论,态度非常好
1705,评论,"因是家庭出行,感觉房间小了点"
1706,评论,"不错环境不错,工作人员也挺好的"
1707,评论,"服务好,干净卫生,还很安静"
1708,评论,服务态度好
1709,评论,环境不错，服务也非常不错
1710,评论,"环境很舒适,赞赞赞,服务很贴心"
1711,评论,工作人员很热情
1712,评论,服务非常热情贴心
1713,评论,房间非常棒
1714,评论,服务也很好
1715,评论,前台美女服务态度很好
1716,评论,设备和环境都不错
1717,评论,很满意
1718,评论,"酒店环境超赞,定了两间都都灰常漂亮"
1719,评论,很棒的民宿
1720,评论,"装修很不错,房间没异味,而且还特别干净"
1721,评论,"服务很热情周到,房间干净卫生"
1722,评论,"非常棒,小哥不厌其烦接送"
1723,评论,"很棒,性价比很高"
1724,评论,不是特别满意
1725,评论,"酒店环境是塔头最好的,服务也很周到"
1726,评论,这家客栈真的很不错哦
1727,评论,老板人很热情
1728,评论,"环境还是不错的,不太好找"
1729,评论,"在这里住了两天,感觉不错"
1730,评论,非常感谢小哥热情周到的服务
1731,评论,"不错的客栈,服务服务非常好,推荐"
1732,评论,"服务很好,老板人也超级好"
1733,评论,"房间装修风格很喜欢,特别值得一提是"
1734,评论,"所以人不是很多,价格也很实惠"
1735,评论,超级棒太棒了
1736,评论,服务各方面真心不错
1737,评论,服务确实很好
1738,评论,房间看起来都很新
1739,评论,非常好
1740,评论,服务非常贴心
1741,评论,"环境不错,店家超好"
1742,评论,"环境很好位置也好,房间很干净很贴心"
1743,评论,"环境赞,服务很贴心,出门回来都有接送"
1744,评论,5分好评
1745,评论,给人的感觉是温馨
1746,评论,"很雅致,老板很热情,服务态度超好"
1747,评论,"位置很好,在塔头,那里有条芒果街"
1748,评论,"环境赞,服务很贴心"
1749,评论,服务和住宿条件都很赞
1750,评论,"非常好的客栈,环境好、服务更好"
1751,评论,"住宿环境很好,店家人很好,卫生很好"
1752,评论,不愧是评价最好的客栈
1753,评论,"我觉得还不错,朋友也满意"
1754,评论,"卫生间也比较干净,总之住的比较舒服"
1755,评论,环境很喜欢
1756,评论,店长真的非常热情
1757,评论,点评厦门第一港海边度假庄园
1758,评论,老板热心
1759,评论,酒店很新
1760,评论,酒店小哥美女态度超好
1761,评论,有档次有格调
1762,评论,前台热忱，房间干净，公寓温暖
1763,评论,非常不错的客栈
1764,评论,位置太里面
1765,评论,老板态度很好
1766,评论,"一出门就有各种小餐馆,水果店,很方便"
1767,评论,"服务很好,房间很漂亮呢"
1768,评论,服务很好
1769,评论,特别贴心
1770,评论,"老板很热情,出入都有观光车接送"
1771,评论,"出门旅行要的就是舒心,入住这么一家旅馆"
1772,评论,"服务很贴心,房间硬件很好"
1773,评论,"老板很亲切,服务周到"
1774,评论,"酒店服务很好,前台美女很热情"
1775,评论,服务真的好的没话说
1776,评论,整体环境很好啊
1777,评论,离店客栈还送了厦门特产
1778,评论,服务还好，就是房间里面太香了
1779,评论,"房间位于黄厝塔头,交通便利,房间超好"
1780,评论,点评厦门第一港海边度假庄园
1781,评论,不错，挺干净的
1782,评论,环境非常好，服务非常周到
1783,评论,性價比很高
1784,评论,"床很软,公交站下来后他们会有车来接"
1785,评论,去景区租个电瓶车倒也是不错的
1786,评论,凌晨两点多到的、还加班来接我们
1787,评论,干净 实惠
1788,评论,环境很不错
1789,评论,"很温馨,服务很贴心"
1790,评论,"环境很赞,服务也很不错,交通也很便捷"
1791,评论,"房间布置很有风格,工作人员服务热情周到"
1792,评论,整体很好啦
1793,评论,很温馨，硬件比较满意
1794,评论,"舒适度很好,房间很小五脏俱全"
1795,评论,房间很干净温馨，位置也不错
1796,评论,"环境非常好,很温馨"
1797,评论,"服务很贴心,态度也超好"
1798,评论,"服务赞赞赞,环境超漂亮,棒棒哒"
1799,评论,酒店有点像家的感觉
1800,评论,价格也都不贵当地人也很热情
1801,评论,对住宿很满意
1802,评论,很有小资的酒店
1803,评论,下次去还会去他家
1804,评论,这家酒店绝对是一个惊喜
1805,评论,前台接待很好服务态度
1806,评论,超级nice的店
1807,评论,服务非常贴心，环境很优美
1808,评论,"他家整体感觉挺清新,干净整洁"
1809,评论,"风格很赞,床舒服,服务很好"
1810,评论,酒店环境超级好
1811,评论,"服务非常好,有小车接送,房子也温馨"
1812,评论,服务很棒的
1813,评论,"找了很多家,最后选择了第一巷"
1814,评论,强烈推荐推荐
1815,评论,"价格也非常美丽,太开心了"
1816,评论,"很是喜欢小店的风格,遇星期天没能续住"
1817,评论,"房间跟图片一样,榻榻米睡的很舒服哦"
1818,评论,"有车接,服务还好"
1819,评论,"很满意的一家民宿,服务很好"
1820,评论,服务态度也不错
1821,评论,"前台很赞,环境很棒"
1822,评论,点评厦门第一港海边度假庄园
1823,评论,送了绿豆馅饼挺好吃哒
1824,评论,服务态度很好
1825,评论,"环境很舒适,装修很洋气"
1826,评论,设施很齐全
1827,评论,房间很宽敞
1828,评论,都很舒服
1829,评论,"特别床超级软,临走时还送了我们一盒馅饼"
1830,评论,看图片真的很不错
1831,评论,来厦门旅游住第一港客栈真的很满意
1832,评论,在这里住了好几天
1833,评论,"每天车还可以接送,特别好"
1834,评论,很棒的入住体验
1835,评论,"离车站很近 离哪里都很近,环境很不错"
1836,评论,"房间很好,服务很热情"
1837,评论,"客栈新,环境很好,安静,宝宝睡的超好"
1838,评论,"哪里好玩,哪里好吃都介绍的很好"
1839,评论,"客栈的环境特别好,舒服"
1840,评论,"客栈像小洋房,很清新,房间很豪华"
1841,评论,"接送的很热情,环境也不错"
1842,评论,服务周到热情
1843,评论,"服务态度好,热情"
1844,评论,"客栈服务态度很好,环境也很好,干净卫生"
1845,评论,还不错
1846,评论,态度很好
1847,评论,果然就是传说中的好评度最高的旅馆
1848,评论,"最喜欢天台,晚上可以上去坐坐吹吹风"
1849,评论,"这家店真的很好很舒服,干净"
1850,评论,"服务很好,电瓶车随时接送,床上用品干净"
1851,评论,环境不错喔
1852,评论,老板很热情
1853,评论,"来后确实和网上传的图片一样,很美丽"
1854,评论,"很温馨,服务很贴心"
1855,评论,非常满意
1856,评论,有种宾至如家的感觉
1857,评论,很有心思的一间客栈
1858,评论,总之住到这里绝对不会错
1859,评论,"总之就是很好很好,家人也很满意"
1860,评论,"酒店很好,服务超棒,装修的也挺好的"
1861,评论,真的有家的感觉，非常好
1862,评论,服务超级棒的
1863,评论,价与实际体验对等
1864,评论,"服务非常好,住宿很舒适也很实惠"
1865,评论,"特别棒,是住过最好的了"
1866,评论,"环境还不错,服务也很棒"
1867,评论,店家很细心
1868,评论,客栈环境卫生很好
1869,评论,"客栈很好,比闹市安静很多"
1870,评论,"真的特别干净,推荐小伙伴们哦"
1871,评论,"太好了,环境好,房间好,前台好,服务好"
1872,评论,环境很棒
1873,评论,"住的最好的一家,态度好服务好,价格优惠"
1874,评论,"房间真的很漂亮,三个晚上的住宿很愉快"
1875,评论,"环境不错,出行方便,老板热情"
1876,评论,服务态度好
1877,评论,"进门是密码锁很安全,服务态度非常好"
1878,评论,"性价比高,推荐入住"
1879,评论,点评厦门第一港海边度假庄园
1880,评论,"环境不错,和图片上一样,服务也很周到"
1881,评论,挺好的
1882,评论,后来定的大床挺棒的
1883,评论,"老板人也超好,位置我觉得最好,无可挑剔"
1884,评论,"老板人很热情,房间也干净"
1885,评论,"很漂亮,工作人员很热情"
1886,评论,每间房子风格不同，主人很热情
1887,评论,环境超棒
1888,评论,"很干净卫生,整洁"
1889,评论,服务热情
1890,评论,特别好的服务态度
1891,评论,"环境很好,服务很棒,住了三个不同的房间"
1892,评论,环境很好
1893,评论,服务真的超级好
1894,评论,"环境优美,服务很好😁"
1895,评论,服务特别好
1896,评论,"环境很好,设施齐全"
1897,评论,感觉挺满意
1898,评论,"环境赞,服务很贴心"
1899,评论,"环境非常好啊,店家也超级热情"
1900,评论,点评厦门第一港海边度假庄园
1901,评论,出行各景点也很方便
1902,评论,前台接待态度没话说
1903,评论,不错的民宿
1904,评论,"前台服务很热情,小哥会接送帮忙提行李"
1905,评论,"很喜欢,交通方便,服务周到"
1906,评论,"不错呦,服务很热情"
1907,评论,"环境好,服务也好,房间干净"
1908,评论,"这个服务是我见过最好的,服务非常的周到"
1909,评论,"老板特别热情,房间很漂亮"
1910,评论,"首先店家态度太好了,来去都是接送"
1911,评论,客栈的工作人员都很热情
1912,评论,"环境很好,拍了很多照片"
1913,评论,"店家很好,环境也还好,设施挺全的"
1914,评论,环境优美
1915,评论,环境还是不错的
1916,评论,干净的酒店，温馨的环境，贴心的服务
1917,评论,服务员非常热情
1918,评论,环境不错
1919,评论,"入住很舒服,环境很好,卫生很干净"
1920,评论,"服务超级好,装修风格很喜欢"
1921,评论,"服务好,卫生干净,5分"
1922,评论,房间很漂亮也很干净
1923,评论,房间特别干净
1924,评论,很温馨的感觉
1925,评论,"最重要的是服务态度超好,各种温馨提示"
1926,评论,卫生间抽水的声音比较大
1927,评论,"干净,服务也不错,私家旅游很适合"
1928,评论,真心推荐
1929,评论,非常满意
1930,评论,"比想像中好很多,干净,出行方便"
1931,评论,客栈的服务真心很赞
1932,评论,"也特别干净,住着很舒服"
1933,评论,服务态度非常好
1934,评论,"房间很温馨,距离景点也不是很远"
1935,评论,"有专车来公交站接人,新装修的,都很干净"
1936,评论,我在去哪儿看了好久才选择这家
1937,评论,"不是很方便,店家很热情"
1938,评论,环境不错价格不贵
1939,评论,"服务态度很好,总的还是不错"
1940,评论,点评厦门第一港海边度假庄园
1941,评论,服务态度真的很好
1942,评论,服务态度很好
1943,评论,"吃饭,交通都很方便~"
1944,评论,总之
1945,评论,出行不太方便，其他还不错
1946,评论,点评厦门第一港海边度假庄园
1947,评论,"客栈干净,布置得不错"
1948,评论,最贴心的是厕所，洗脸池旁还配有洗衣液
1949,评论,两个字:很好
1950,评论,"环境一般,服务很好"
1951,评论,很温馨 漂亮 房间很干净
1952,评论,装饰布置都很别致很有味道
1953,评论,"特别满意,喜欢的房间换着都住了一晚"
1954,评论,"服务态度特别好,车接车送,房间特别干净"
1955,评论,"总之,装修精致,细节到位"
1956,评论,房间干净
1957,评论,"环境很好很,不错的"
1958,评论,"环境真的很不错哦,交通也很方便"
1959,评论,强烈推荐
1960,评论,"房间很漂亮,而且居然做的墙绘"
1961,评论,房间也挺干净，挺值得推荐
1962,评论,店家服务态度又很热情
1963,评论,好好好好好好好好好好好好
1964,评论,"环境不错,工作人员很热情"
1965,评论,很舒适
1966,评论,装修很好
1967,评论,除了地理位置在很深的巷子里
1968,评论,离海边不远
1969,评论,"酒店房间很温馨,老板都特别好"
1970,评论,"挺好的,建议淡季入住"
1971,评论,这里很安静，也很干净，房间很温馨
1972,评论,"好喜欢,干净方便"
1973,评论,"非常漂亮,地理位置也符合我们的预期"
1974,评论,机场到酒店还是很方便的
1975,评论,塔头公交站的29路到各个景点都很方便
1976,评论,老板人也特别好
1977,评论,"环境特别好,出门还有店家的小车送到路来"
1978,评论,"服务很好,房间也很好,下次来还会入住"
1979,评论,"环境好,服务也好"
1980,评论,刚到时对路不是很熟悉，老板亲自出来接
1981,评论,"真的很干净,真的很便宜"
1982,评论,"服务态度特别好,离店还有小礼品"
1983,评论,店家服务态度真心好
1984,评论,"特别棒的客栈,环境好,服务好"
1985,评论,"小店很有特色,环境也不错,硬件也不错"
1986,评论,"环境很好,服务态度超棒"
1987,评论,服务非常好
1988,评论,"客栈也很温馨,人气太高了"
1989,评论,"整体环境不错,酒店态度也很好"
1990,评论,"服务好,环境也很好,推荐大家去厦门入住"
1991,评论,"去厦门最满意的就是住宿,装修的很有味道"
1992,评论,"酒店真心不错,老板也很热情,推荐"
1993,评论,"客栈房间比较干净,老板也很热情"
1994,评论,酒店服务挺好的
1995,评论,环境好…前台服务超好
1996,评论,老板服务员很热情
1997,评论,"环境也特别好,前台也是没得话说"
1998,评论,"有自己独特的风格,总体还行的"
1999,评论,"环境不错,很温馨、选对了"
2000,评论,环境棒
2001,评论,"服务很好,进出接送,设施齐全"
2002,评论,第一港真的很不错
2003,评论,"前台💁🏻很漂亮啊,哈哈哈"
2004,评论,"房间要提前定好,房间的入住率很高啊"
2005,评论,厦门游最好的住宿体验了
2006,评论,服务态度超级好，环境设施高大上
2007,评论,"环境好,服务也好"
2008,评论,房间环境都很不错
2009,评论,"房间也温馨,老板人好,车接车送"
2010,评论,"酒店还不错,服务可以的"
2011,评论,酒店装修的风格太喜欢了
2012,评论,"榻榻米房非常大,也很漂亮"
2013,评论,服务人员超级好
2014,评论,服务很好
2015,评论,酒店非常棒
2016,评论,服务态度特别好
2017,评论,"非常非常好的店家,前台工作人员非常贴心"
2018,评论,"很棒的小店,下次来还会住"
2019,评论,"前台接待很热情,服务很到位"
2020,评论,下次有机会去的话一定还会选择这家
2021,评论,环境很好
2022,评论,服务和环境都超好的
2023,评论,"喜欢房间的温馨细致,老板也很棒"
2024,评论,"酒店很温馨,服务很热情"
2025,评论,家的感觉
2026,评论,房间装修得也不错
2027,评论,"出行很方便,酒店都能接送到外面"
2028,评论,环境不错
2029,评论,酒店里面装修很好很舒服
2030,评论,点评厦门第一港海边度假庄园
2031,评论,"就是房间实在太小了,没地方放东西"
2032,评论,接待的人态度很热情
2033,评论,"老板热情服务周到,下次来还订这家"
2034,评论,在厦门住到的性价比最高的旅馆了
2035,评论,"环境不错,店家很热情"
2036,评论,房间干净漂亮
2037,评论,两张很大的床，而且很软很舒服
2038,评论,"拖鞋可能是被穿过太多次,看起来很脏"
2039,评论,"环境好,服务好,那都好"
2040,评论,房间布置很浪漫
2041,评论,环境真的很好
2042,评论,很好的体验啊
2043,评论,"真的不错,虽然位置不是特别好"
2044,评论,酒店的环境第一眼就给人一种很舒服的感觉
2045,评论,"挺好的,装修风格不错"
2046,评论,推荐入住
2047,评论,住得很舒服
2048,评论,酒店的服务非常的到位
2049,评论,老板相当热情
2050,评论,"很不错的,店家很好,环境不错"
2051,评论,"环境赞,服务很贴心"
2052,评论,"客栈的老板们很热心,接送都很迅速"
2053,评论,"来的几天在修路,不是很方便"
2054,评论,特别好
2055,评论,点评厦门第一港海边度假庄园
2056,评论,超级干净
2057,评论,"房间新,服务好"
2058,评论,"环境好卫生,服务好,店里人还很热情"
2059,评论,"环境很好,精致的小别院,房间也很舒服"
2060,评论,很喜欢这里的环境和装修
2061,评论,"酒店内饰很新颖别致,适合小情侣浪漫出行"
2062,评论,"酒店服务不错,由其是态度非常好"
2063,评论,"环境好,房间很舒适"
2064,评论,"环境很好,服务态度特别好,有旅游车接送"
2065,评论,酒店非常舒适，店员很热情
2066,评论,挺好的 住了三晚
2067,评论,"店家服务很好,房间很干净"
2068,评论,服务都好贴心
2069,评论,房间装修风格都不一样
2070,评论,服务态度超级好环境也很好
2071,评论,"热水很好很热很给力,屋子里也不冷"
2072,评论,老板人也很热情很好
2073,评论,非常漂亮
2074,评论,前台的小姑娘特别热心
2075,评论,特别干净
2076,评论,最后是有一晚没热水洗澡
2077,评论,"客栈不错,装修很潮,小哥不错"
2078,评论,连住三晚都很满意，特别是服务周到
2079,评论,店家人很好
2080,评论,最好的一点是房间跟卫生间都没有异味
2081,评论,房间很干净
2082,评论,酒店装修很有特色
2083,评论,酒店装修很漂亮
2084,评论,服务超级好，住宿环境也不错
2085,评论,"超级美,老板人也很亲切"
2086,评论,服务态度很好
2087,评论,"很滿意,服務很棒"
2088,评论,"房間不大,很溫馨,老媽說像婚房一樣"
2089,评论,"环境好,前台热情,小哥接送,好评"
2090,评论,客栈很新
2091,评论,交通很方便
2092,评论,"总体很满意,舒心的感觉"
2093,评论,点评厦门第一港海边度假庄园
2094,评论,房间装潢还不错 设计小细节挺好看的
2095,评论,"老板很热情,性价比挺高的"
2096,评论,环境不错
2097,评论,酒店的环境和布置也是特别漂亮的
2098,评论,"房间很舒适,服务很不错,出行也较方便"
2099,评论,酒店員工都很親切⋯⋯
2100,评论,入住很舒服
2101,评论,老板很热情
2102,评论,"老板及店员都很热情,房子很漂亮很漂亮"
2103,评论,"房间很新,环境不错,清洁也好"
2104,评论,"环境很好,装修很温馨,值得推荐"
2105,评论,大床房，榻榻米，两层床都住了
2106,评论,性价比超高
2107,评论,"值得再去,工作人员都很好人啊"
2108,评论,"服务特别好,来去都有专车接送"
2109,评论,这是我住过性价比最高的房间
2110,评论,"干净,高大上"
2111,评论,很暖心的酒店
2112,评论,店家服务很周到贴心为客人准备了牛奶
2113,评论,男票说这家确实要给好评哈哈
2114,评论,环境很不错
2115,评论,老板人很好 服务周到
2116,评论,不错就是拖鞋换成一次性比较好
2117,评论,性价比可以
2118,评论,老板人很好
2119,评论,"房间比较小,床单不够清洁,出行还算方便"
2120,评论,很温馨
2121,评论,里面的人都很热情
2122,评论,小哥和前台都很热情
2123,评论,床真的好大
2124,评论,客栈环境很好，很干净
2125,评论,点评厦门第一港海边度假庄园
2126,评论,点评厦门第一港海边度假庄园
2127,评论,"本店房间漂亮,舒适…服务态度很好"
2128,评论,厕所很明亮 没有异味
2129,评论,"工作人员很热情,住宿条件非常不错"
2130,评论,"很不错的客栈,可以自己做饭,离海边很近"
2131,评论,装修风格很喜欢
2132,评论,很有家的感觉
2133,评论,卫生条件还行
2134,评论,酒店环境不错
2135,评论,服务超好
2136,评论,"酒店是塔头里最好的地方,服务好,环境好"
2137,评论,"除了停车,其他很不错"
2138,评论,"环境不错,交通不是很便利"
2139,评论,"对厦门印象非常好,人们的素质都很高"
2140,评论,"第一晚住的房间很大,什么都超级满意"
2141,评论,点评厦门第一港海边度假庄园
2142,评论,"服务态度很好,老板还送了礼物谢谢"
2143,评论,点评厦门第一港海边度假庄园
2144,评论,遇到改造进出很不方便
2145,评论,环境也好
2146,评论,"环境很好,交通便利,服务也好"
2147,评论,"老板人超好,房间干净"
2148,评论,老板真好
2149,评论,住过之后觉得很不错什么都很方便
2150,评论,春节期间入住费用涨了很多
2151,评论,非常棒
2152,评论,"很不错,房间大,装修有氛围,老板很贴心"
2153,评论,"环境不错,很小资"
2154,评论,"地理位置也很好,闹中取静"
2155,评论,老板和伙计都比较好
2156,评论,房间收拾的也很整洁温馨，卫生间也干净
2157,评论,特别喜欢那直径2米4的大圆床
2158,评论,"很不错滴旅店,有帅哥接送,离店送凤梨酥"
2159,评论,老板非常熱心，服務也很周到
2160,评论,"客栈环境很好,服务很贴心,态度很好"
2161,评论,"酒店很舒适,房间很大,装修主题漂亮大气"
2162,评论,"酒店很新,感觉比较干净"
2163,评论,很干净整洁
2164,评论,很干净
2165,评论,"房间还可以吧,比较新"
2166,评论,"环境很好,老板服务也很好"
2167,评论,酒店环境非常好
2168,评论,环境很好
2169,评论,装修得温馨、打扫得干净
2170,评论,"真的不错,房间环境也不错"
2171,评论,店家服务很好
2172,评论,"性价比高,服务态度超好,给满分"
2173,评论,"很不错,每个房间不同的风格各异"
2174,评论,环境很好
2175,评论,服务很好
2176,评论,"酒店设施非常好,老板服务也很周到"
2177,评论,"酒店环境非常好,店里也很热情"
2178,评论,"这家旅馆环境很不错,房间也非常干净"
2179,评论,"环境不错,干净舒服"
2180,评论,公共区域和房间装潢的很温馨
2181,评论,环境不错
2182,评论,浴室取暖器很赞
2183,评论,"价格不算特别实惠,浴霸非常给力"
2184,评论,房间挺好的
2185,评论,"房间干净舒适,装修很漂亮"
2186,评论,环境很好
2187,评论,"客栈很干净漂亮的,我和女儿都很喜欢"
2188,评论,总之是一次心情愉悦的住宿体验
2189,评论,"服务态度好,居住环境好"
2190,评论,"还比较安全,出行也方便"
2191,评论,非常好
2192,评论,真的非常好哦
2193,评论,位置挺好的
2194,评论,"客栈环境不错又干净,前台接待很热情"
